HolderAddress,Balance
0x8544e3507F7EfE54A5958928A8296E19E9239156,1000245174
0x68a3557b212Bd0bc7b2Eb2F5A2933B459d0674e3,1000005038
0x130f6Dba179f1b2F2d1a608b6b72bFeDE7b7E588,1000000303
0x70de66D675E79f62d6884245C4399a80eeD142Cc,1000000095
0x78Ca925C7e0dD70F07e06d90784E32e388e3029E,999048315
0xF1De2399973AfC71953b248Eb4C280b9ee631544,989980081
0xcbb820A91b802a3FB0287AC7D895F80EeAb4A9a2,986149910
0xF5839106297527bE62D88d6b4252692EAEB46e9D,962484603
0xE577E007a7E68a33d9Bf1a23b71a9fc4E2D7269c,830000009
0xa6CF9bf8EcaFf5300E38C0169FF45bd9A5E15116,820071597
0xdC390004704c38AE53C86788e24330DDEfc4F712,708731138
0xD9196De5bF4ABa14Ef99b311382Bb61e6991186E,700000029
0x4988Ae4767A4aE76Df9AA35694638dd9D00fc39a,683874733
0x84912149f93D963ad5Ddc3c2781B1950d160a4DA,564180655
0xB1C38978C5b2D938Cd2406796d9C09a554A002CF,542524970
0xce1F76Ea807d282861eF802d06355C9a19bC82F5,507852741
0x4FfD0A59a26cB2Aa76D403215e4cC2845C053994,500003710
0xC97327DAacc4BE88D5Ab2e910EB4f82351711c28,500000175
0xF551eD4E4764e3F1aBBD6A5567a0aDF415657a27,499851023
0x1CCD8Ff59612D4108d9BbE5F16ADd545EFC6Fdbe,489269932
0x60Bfbb7e79B1F7AF0Dc513E460dEFBE143A1bc21,464650790
0x8Ca5ea4fB208C600981eFfbFa907982ec45a4DD6,457486347
0xd51c443459CdAF89Aaa4451EA904B19e7f060112,457191995
0x08d374628839Fa34ebdA9cB40CCa3D891E4A4885,409086667
0x3e73603aF23ec136D634757462cc7A778619ffD7,406625722
0xaa771A50990B842BdAbEB4B48A1b6352338C4931,405546027
0xFfc8a753a19A66A57B9Cf046cb80Bb86cDC9727b,397318591
0x1C157BD0cE3F4a2ee06B60891E5389b85a55c55E,362779167
0xcc7322a3A115b05EAE4E99eC5728C0c7fD2BD269,322161426
0x9894da43726Fd88fEF6066387371fac72a386749,320000081
0x97B8D87C19cf500180186206F932AD6a025B9FE3,300000118
0xFC5EC7cFB9b5E54a8c1bEB28e0270eb58ed9304f,298000000
0x1aEA5E7a094ab5f411Bc478ca8C86F0424c63dE1,286886869
0xeA9c7c1Ef52a9738f5A1585feA708aA8B7294543,259277964
